world,class,operation,passed,shortest_witness
81,mutation,continuation,1,continuation=0
81,mutation,role,1,role=participant
82,admissible,rename,1,
82,admissible,rigid_isometry,1,
82,admissible,edge_order,1,
82,admissible,full_iso,1,
82,mutation,metric,1,out_edge_type=G
82,mutation,edge_type,1,out_edge_type=G
82,mutation,boundary,1,boundary=open
82,mutation,warrant,1,warrant=definition
82,mutation,continuation,1,continuation=0
82,mutation,role,1,role=participant
83,admissible,rename,1,
83,admissible,rigid_isometry,1,
83,admissible,edge_order,1,
83,admissible,full_iso,1,
83,mutation,metric,1,exists_metric_le=1.25
83,mutation,edge_type,1,out_edge_type=G
83,mutation,boundary,1,boundary=open
83,mutation,warrant,1,warrant=definition
83,mutation,continuation,1,continuation=0
83,mutation,role,1,role=participant
84,admissible,rename,1,
84,admissible,rigid_isometry,1,
84,admissible,edge_order,1,
84,admissible,full_iso,1,
84,mutation,metric,1,out_edge_type=G
84,mutation,edge_type,1,out_edge_type=G
84,mutation,boundary,1,boundary=open
84,mutation,warrant,1,warrant=definition
84,mutation,continuation,1,continuation=0
84,mutation,role,1,role=participant
85,admissible,rename,1,
85,admissible,rigid_isometry,1,
85,admissible,edge_order,1,
85,admissible,full_iso,1,
85,mutation,metric,1,out_edge_type=G
85,mutation,edge_type,1,out_edge_type=G
85,mutation,boundary,1,boundary=open
85,mutation,warrant,1,warrant=definition
85,mutation,continuation,1,continuation=0
85,mutation,role,1,role=participant
86,admissible,rename,1,
86,admissible,rigid_isometry,1,
86,admissible,edge_order,1,
86,admissible,full_iso,1,
86,mutation,metric,1,out_edge_type=G
86,mutation,edge_type,1,out_edge_type=G
86,mutation,boundary,1,boundary=open
86,mutation,warrant,1,warrant=definition
86,mutation,continuation,1,continuation=0
86,mutation,role,1,role=participant
87,admissible,rename,1,
87,admissible,rigid_isometry,1,
87,admissible,edge_order,1,
87,admissible,full_iso,1,
87,mutation,metric,1,out_edge_type=G
87,mutation,edge_type,1,out_edge_type=G
87,mutation,boundary,1,boundary=open
87,mutation,warrant,1,warrant=definition
87,mutation,continuation,1,continuation=0
87,mutation,role,1,role=participant
88,admissible,rename,1,
88,admissible,rigid_isometry,1,
88,admissible,edge_order,1,
88,admissible,full_iso,1,
88,mutation,metric,1,out_edge_type=G
88,mutation,edge_type,1,out_edge_type=G
88,mutation,boundary,1,boundary=open
88,mutation,warrant,1,warrant=definition
88,mutation,continuation,1,continuation=0
88,mutation,role,1,role=participant
89,admissible,rename,1,
89,admissible,rigid_isometry,1,
89,admissible,edge_order,1,
89,admissible,full_iso,1,
89,mutation,metric,1,out_edge_type=G
89,mutation,edge_type,1,out_edge_type=G
89,mutation,boundary,1,boundary=open
89,mutation,warrant,1,warrant=definition
89,mutation,continuation,1,continuation=0
89,mutation,role,1,role=participant
90,admissible,rename,1,
90,admissible,rigid_isometry,1,
90,admissible,edge_order,1,
90,admissible,full_iso,1,
90,mutation,metric,1,exists_metric_le=2.0
90,mutation,edge_type,1,out_edge_type=G
90,mutation,boundary,1,boundary=open
90,mutation,warrant,1,warrant=definition
90,mutation,continuation,1,continuation=0
90,mutation,role,1,role=participant
91,admissible,rename,1,
91,admissible,rigid_isometry,1,
91,admissible,edge_order,1,
91,admissible,full_iso,1,
91,mutation,metric,1,out_edge_type=G
91,mutation,edge_type,1,out_edge_type=G
91,mutation,boundary,1,boundary=open
91,mutation,warrant,1,warrant=definition
91,mutation,continuation,1,continuation=0
91,mutation,role,1,role=participant
92,admissible,rename,1,
92,admissible,rigid_isometry,1,
92,admissible,edge_order,1,
92,admissible,full_iso,1,
92,mutation,metric,1,out_edge_type=G
92,mutation,edge_type,1,out_edge_type=G
92,mutation,boundary,1,boundary=open
92,mutation,warrant,1,warrant=definition
92,mutation,continuation,1,continuation=0
92,mutation,role,1,role=participant
93,admissible,rename,1,
93,admissible,rigid_isometry,1,
93,admissible,edge_order,1,
93,admissible,full_iso,1,
93,mutation,metric,1,exists_metric_le=1.25
93,mutation,edge_type,1,out_edge_type=G
93,mutation,boundary,1,boundary=open
93,mutation,warrant,1,warrant=definition
93,mutation,continuation,1,continuation=0
93,mutation,role,1,role=participant
94,admissible,rename,1,
94,admissible,rigid_isometry,1,
94,admissible,edge_order,1,
94,admissible,full_iso,1,
94,mutation,metric,1,out_edge_type=G
94,mutation,edge_type,1,out_edge_type=G
94,mutation,boundary,1,boundary=open
94,mutation,warrant,1,warrant=definition
94,mutation,continuation,1,continuation=0
94,mutation,role,1,role=participant
95,admissible,rename,1,
95,admissible,rigid_isometry,1,
95,admissible,edge_order,1,
95,admissible,full_iso,1,
95,mutation,metric,1,exists_metric_le=1.25
95,mutation,edge_type,1,out_edge_type=G
95,mutation,boundary,1,boundary=open
95,mutation,warrant,1,warrant=definition
95,mutation,continuation,1,continuation=0
95,mutation,role,1,role=participant
96,admissible,rename,1,
96,admissible,rigid_isometry,1,
96,admissible,edge_order,1,
96,admissible,full_iso,1,
96,mutation,metric,1,out_edge_type=G
96,mutation,edge_type,1,out_edge_type=G
96,mutation,boundary,1,boundary=open
96,mutation,warrant,1,warrant=definition
96,mutation,continuation,1,continuation=0
96,mutation,role,1,role=participant
97,admissible,rename,1,
97,admissible,rigid_isometry,1,
97,admissible,edge_order,1,
97,admissible,full_iso,1,
97,mutation,metric,1,out_edge_type=G
97,mutation,edge_type,1,out_edge_type=G
97,mutation,boundary,1,boundary=open
97,mutation,warrant,1,warrant=definition
97,mutation,continuation,1,continuation=0
97,mutation,role,1,role=participant
98,admissible,rename,1,
98,admissible,rigid_isometry,1,
98,admissible,edge_order,1,
98,admissible,full_iso,1,
98,mutation,metric,1,out_edge_type=G
98,mutation,edge_type,1,out_edge_type=G
98,mutation,boundary,1,boundary=open
98,mutation,warrant,1,warrant=definition
98,mutation,continuation,1,continuation=0
98,mutation,role,1,role=participant
99,admissible,rename,1,
99,admissible,rigid_isometry,1,
99,admissible,edge_order,1,
99,admissible,full_iso,1,
99,mutation,metric,1,out_edge_type=G
99,mutation,edge_type,1,out_edge_type=G
99,mutation,boundary,1,boundary=open
99,mutation,warrant,1,warrant=definition
99,mutation,continuation,1,continuation=0
99,mutation,role,1,role=participant
100,admissible,rename,1,
100,admissible,rigid_isometry,1,
100,admissible,edge_order,1,
100,admissible,full_iso,1,
100,mutation,metric,1,out_edge_type=G
100,mutation,edge_type,1,out_edge_type=G
100,mutation,boundary,1,boundary=open
100,mutation,warrant,1,warrant=definition
100,mutation,continuation,1,continuation=0
100,mutation,role,1,role=participant
101,admissible,rename,1,
101,admissible,rigid_isometry,1,
101,admissible,edge_order,1,
101,admissible,full_iso,1,
101,mutation,metric,1,out_edge_type=G
101,mutation,edge_type,1,out_edge_type=G
101,mutation,boundary,1,boundary=open
101,mutation,warrant,1,warrant=definition
101,mutation,continuation,1,continuation=0
101,mutation,role,1,role=participant
102,admissible,rename,1,
102,admissible,rigid_isometry,1,
102,admissible,edge_order,1,
102,admissible,full_iso,1,
102,mutation,metric,1,exists_metric_le=1.25
102,mutation,edge_type,1,out_edge_type=G
102,mutation,boundary,1,boundary=open
102,mutation,warrant,1,warrant=definition
102,mutation,continuation,1,continuation=0
102,mutation,role,1,role=participant
103,admissible,rename,1,
103,admissible,rigid_isometry,1,
103,admissible,edge_order,1,
103,admissible,full_iso,1,
103,mutation,metric,1,exists_metric_le=1.25
103,mutation,edge_type,1,out_edge_type=G
103,mutation,boundary,1,boundary=open
103,mutation,warrant,1,warrant=definition
103,mutation,continuation,1,continuation=0
103,mutation,role,1,role=participant
104,admissible,rename,1,
104,admissible,rigid_isometry,1,
104,admissible,edge_order,1,
104,admissible,full_iso,1,
104,mutation,metric,1,exists_metric_le=1.25
104,mutation,edge_type,1,out_edge_type=G
104,mutation,boundary,1,boundary=open
104,mutation,warrant,1,warrant=definition
104,mutation,continuation,1,continuation=0
104,mutation,role,1,role=participant
105,admissible,rename,1,
105,admissible,rigid_isometry,1,
105,admissible,edge_order,1,
105,admissible,full_iso,1,
105,mutation,metric,1,typed_neighbor=G@1.25
105,mutation,edge_type,1,out_edge_type=G
105,mutation,boundary,1,boundary=open
105,mutation,warrant,1,warrant=definition
105,mutation,continuation,1,continuation=0
105,mutation,role,1,role=participant
106,admissible,rename,1,
106,admissible,rigid_isometry,1,
106,admissible,edge_order,1,
106,admissible,full_iso,1,
106,mutation,metric,1,out_edge_type=G
106,mutation,edge_type,1,out_edge_type=G
106,mutation,boundary,1,boundary=open
106,mutation,warrant,1,warrant=definition
106,mutation,continuation,1,continuation=0
106,mutation,role,1,role=participant
107,admissible,rename,1,
107,admissible,rigid_isometry,1,
107,admissible,edge_order,1,
107,admissible,full_iso,1,
107,mutation,metric,1,exists_metric_le=1.25
107,mutation,edge_type,1,out_edge_type=G
107,mutation,boundary,1,boundary=open
107,mutation,warrant,1,warrant=definition
107,mutation,continuation,1,continuation=0
107,mutation,role,1,role=participant
108,admissible,rename,1,
108,admissible,rigid_isometry,1,
108,admissible,edge_order,1,
108,admissible,full_iso,1,
108,mutation,metric,1,out_edge_type=G
108,mutation,edge_type,1,out_edge_type=G
108,mutation,boundary,1,boundary=open
108,mutation,warrant,1,warrant=definition
108,mutation,continuation,1,continuation=0
108,mutation,role,1,role=participant
109,admissible,rename,1,
109,admissible,rigid_isometry,1,
109,admissible,edge_order,1,
109,admissible,full_iso,1,
109,mutation,metric,1,out_edge_type=G
109,mutation,edge_type,1,out_edge_type=G
109,mutation,boundary,1,boundary=open
109,mutation,warrant,1,warrant=definition
109,mutation,continuation,1,continuation=0
109,mutation,role,1,role=participant
110,admissible,rename,1,
110,admissible,rigid_isometry,1,
110,admissible,edge_order,1,
110,admissible,full_iso,1,
110,mutation,metric,1,exists_metric_le=1.25
110,mutation,edge_type,1,out_edge_type=G
110,mutation,boundary,1,boundary=open
110,mutation,warrant,1,warrant=definition
110,mutation,continuation,1,continuation=0
110,mutation,role,1,role=participant
111,admissible,rename,1,
111,admissible,rigid_isometry,1,
111,admissible,edge_order,1,
111,admissible,full_iso,1,
111,mutation,metric,1,out_edge_type=G
111,mutation,edge_type,1,out_edge_type=G
111,mutation,boundary,1,boundary=open
111,mutation,warrant,1,warrant=definition
111,mutation,continuation,1,continuation=0
111,mutation,role,1,role=participant
112,admissible,rename,1,
112,admissible,rigid_isometry,1,
112,admissible,edge_order,1,
112,admissible,full_iso,1,
112,mutation,metric,1,out_edge_type=G
112,mutation,edge_type,1,out_edge_type=G
112,mutation,boundary,1,boundary=open
112,mutation,warrant,1,warrant=definition
112,mutation,continuation,1,continuation=0
112,mutation,role,1,role=participant
113,admissible,rename,1,
113,admissible,rigid_isometry,1,
113,admissible,edge_order,1,
113,admissible,full_iso,1,
113,mutation,metric,1,exists_metric_le=1.25
113,mutation,edge_type,1,out_edge_type=G
113,mutation,boundary,1,boundary=open
113,mutation,warrant,1,warrant=definition
113,mutation,continuation,1,continuation=0
113,mutation,role,1,role=participant
114,admissible,rename,1,
114,admissible,rigid_isometry,1,
114,admissible,edge_order,1,
114,admissible,full_iso,1,
114,mutation,metric,1,out_edge_type=G
114,mutation,edge_type,1,out_edge_type=G
114,mutation,boundary,1,boundary=open
114,mutation,warrant,1,warrant=definition
114,mutation,continuation,1,continuation=0
114,mutation,role,1,role=participant
115,admissible,rename,1,
115,admissible,rigid_isometry,1,
115,admissible,edge_order,1,
115,admissible,full_iso,1,
115,mutation,metric,1,exists_metric_le=1.25
115,mutation,edge_type,1,out_edge_type=G
115,mutation,boundary,1,boundary=open
115,mutation,warrant,1,warrant=definition
115,mutation,continuation,1,continuation=0
115,mutation,role,1,role=participant
116,admissible,rename,1,
116,admissible,rigid_isometry,1,
116,admissible,edge_order,1,
116,admissible,full_iso,1,
116,mutation,metric,1,out_edge_type=G
116,mutation,edge_type,1,out_edge_type=G
116,mutation,boundary,1,boundary=open
116,mutation,warrant,1,warrant=definition
116,mutation,continuation,1,continuation=0
116,mutation,role,1,role=participant
117,admissible,rename,1,
117,admissible,rigid_isometry,1,
117,admissible,edge_order,1,
117,admissible,full_iso,1,
117,mutation,metric,1,out_edge_type=G
117,mutation,edge_type,1,out_edge_type=G
117,mutation,boundary,1,boundary=open
117,mutation,warrant,1,warrant=definition
117,mutation,continuation,1,continuation=0
117,mutation,role,1,role=participant
118,admissible,rename,1,
118,admissible,rigid_isometry,1,
118,admissible,edge_order,1,
118,admissible,full_iso,1,
118,mutation,metric,1,exists_same_type_metric_le=1.25
118,mutation,edge_type,1,out_edge_type=G
118,mutation,boundary,1,boundary=open
118,mutation,warrant,1,warrant=definition
118,mutation,continuation,1,continuation=0
118,mutation,role,1,role=participant
119,admissible,rename,1,
119,admissible,rigid_isometry,1,
119,admissible,edge_order,1,
119,admissible,full_iso,1,
119,mutation,metric,1,exists_metric_le=1.25
119,mutation,edge_type,1,out_edge_type=G
119,mutation,boundary,1,boundary=open
119,mutation,warrant,1,warrant=definition
119,mutation,continuation,1,continuation=0
119,mutation,role,1,role=participant
120,admissible,rename,1,
120,admissible,rigid_isometry,1,
120,admissible,edge_order,1,
120,admissible,full_iso,1,
120,mutation,metric,1,out_edge_type=G
120,mutation,edge_type,1,out_edge_type=G
120,mutation,boundary,1,boundary=open
120,mutation,warrant,1,warrant=definition
120,mutation,continuation,1,continuation=0
120,mutation,role,1,role=participant
121,admissible,rename,1,
121,admissible,rigid_isometry,1,
121,admissible,edge_order,1,
121,admissible,full_iso,1,
121,mutation,metric,1,out_edge_type=G
121,mutation,edge_type,1,out_edge_type=G
121,mutation,boundary,1,boundary=open
121,mutation,warrant,1,warrant=definition
121,mutation,continuation,1,continuation=0
121,mutation,role,1,role=participant
122,admissible,rename,1,
122,admissible,rigid_isometry,1,
122,admissible,edge_order,1,
122,admissible,full_iso,1,
122,mutation,metric,1,out_edge_type=G
122,mutation,edge_type,1,out_edge_type=G
122,mutation,boundary,1,boundary=open
122,mutation,warrant,1,warrant=definition
122,mutation,continuation,1,continuation=0
122,mutation,role,1,role=participant
123,admissible,rename,1,
123,admissible,rigid_isometry,1,
123,admissible,edge_order,1,
123,admissible,full_iso,1,
123,mutation,metric,1,exists_metric_le=1.25
123,mutation,edge_type,1,out_edge_type=G
123,mutation,boundary,1,boundary=open
123,mutation,warrant,1,warrant=definition
123,mutation,continuation,1,continuation=0
123,mutation,role,1,role=participant
124,admissible,rename,1,
124,admissible,rigid_isometry,1,
124,admissible,edge_order,1,
124,admissible,full_iso,1,
124,mutation,metric,1,out_edge_type=G
124,mutation,edge_type,1,out_edge_type=G
124,mutation,boundary,1,boundary=open
124,mutation,warrant,1,warrant=definition
124,mutation,continuation,1,continuation=0
124,mutation,role,1,role=participant
125,admissible,rename,1,
125,admissible,rigid_isometry,1,
125,admissible,edge_order,1,
125,admissible,full_iso,1,
125,mutation,metric,1,exists_same_type_metric_le=1.25
125,mutation,edge_type,1,out_edge_type=G
125,mutation,boundary,1,boundary=open
125,mutation,warrant,1,warrant=definition
125,mutation,continuation,1,continuation=0
125,mutation,role,1,role=participant
126,admissible,rename,1,
126,admissible,rigid_isometry,1,
